,Symb.,Name,Sector,Period,Begin.,End,Pnl $,Pnl %,Gross Profit,Gross Loss,# Winners,# Loosers,% Winners,MaxDD $,MaxDD %,Aver. Win $,Aver. Loos $,Aver. Duration,Total Trades,% Long,% Short,Profit Factor
215,HP,Helmerich & Payne,Energy,234 days 00:00:00.000000000,2018-12-17,2019-08-08,500661.53,10013.23,6102.44,-440.91,31.0,7.0,81.58,-970.99,-19.42,197.0,-63.0,4 days 11:22:06.315789473,38,63.16,36.84,13.84
216,HSIC,Henry Schein,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497707.76,9954.16,3397.42,-689.66,23.0,5.0,82.14,-306.6,-6.13,148.0,-138.0,5 days 06:51:25.714285714,28,35.71,64.29,4.93
217,HES,Hess Corporation,Energy,234 days 00:00:00.000000000,2018-12-17,2019-08-08,503899.53,10077.99,9352.52,-452.99,32.0,7.0,82.05,-920.11,-18.4,292.0,-65.0,4 days 01:50:46.153846153,39,64.1,35.9,20.65
218,HPE,Hewlett Packard Enterprise,Information Technology,205 days 00:00:00.000000000,2019-01-15,2019-08-08,495240.03,9904.8,240.03,0.0,1.0,0.0001,99.99,-323.07,-6.46,240.0,0.0,0 days 00:00:00.000000000,1,0.0,100.0,inf
219,HLT,Hilton Worldwide Holdings Inc,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,494774.27,9895.49,776.67,-1002.4,7.0,8.0,46.67,-335.83,-6.72,111.0,-125.0,13 days 08:00:00.000000000,15,0.0,100.0,0.77
220,HOLX,Hologic,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,494770.33,9895.41,682.6,-912.27,2.0,3.0,40.0,-213.28,-4.27,341.0,-304.0,3 days 19:12:00.000000000,5,20.0,80.0,0.75
221,HD,Home Depot,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497328.62,9946.57,2493.95,-165.33,18.0,5.0,78.26,-183.6,-3.67,139.0,-33.0,6 days 17:44:20.869565217,23,73.91,26.09,15.08
222,HON,Honeywell Int'l Inc.,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,494301.91,9886.04,404.41,-1102.5,1.0,2.0,33.33,-271.95,-5.44,404.0,-551.0,5 days 00:00:00.000000000,3,0.0,100.0,0.37
223,HRL,Hormel Foods Corp.,Consumer Staples,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497528.13,9950.56,2710.7,-182.57,25.0,5.0,83.33,-296.25,-5.92,108.0,-37.0,5 days 12:00:00.000000000,30,30.0,70.0,14.85
224,HST,Host Hotels & Resorts,Real Estate,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496011.46,9920.23,1100.74,-89.28,5.0,1.0,83.33,-396.18,-7.92,220.0,-89.0,4 days 16:00:00.000000000,6,16.67,83.33,12.33
225,HPQ,HP Inc.,Information Technology,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497303.5,9946.07,3748.9,-1445.4,17.0,11.0,60.71,-964.6,-19.29,221.0,-131.0,5 days 21:25:42.857142857,28,50.0,50.0,2.59
226,HUM,Humana Inc.,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,494786.27,9895.73,797.48,-1011.21,4.0,7.0,36.36,-527.25,-10.54,199.0,-144.0,18 days 04:21:49.090909091,11,54.55,45.45,0.79
227,HBAN,Huntington Bancshares,Financials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496222.71,9924.45,1601.65,-378.94,9.0,6.0,60.0,-670.7,-13.41,178.0,-63.0,9 days 01:36:00.000000000,15,20.0,80.0,4.23
228,HII,Huntington Ingalls Industries,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496627.32,9932.55,2251.22,-623.9,14.0,5.0,73.68,-477.62,-9.55,161.0,-125.0,9 days 18:56:50.526315789,19,89.47,10.53,3.61
229,IDXX,IDEXX Laboratories,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496711.48,9934.23,2322.25,-610.77,11.0,8.0,57.89,-196.19,-3.92,211.0,-76.0,6 days 12:37:53.684210526,19,26.32,73.68,3.8
230,INFO,IHS Markit Ltd.,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497119.58,9942.39,2397.47,-277.89,16.0,5.0,76.19,-234.84,-4.7,150.0,-56.0,5 days 21:42:51.428571428,21,76.19,23.81,8.63
231,ITW,Illinois Tool Works,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,494252.88,9885.06,0.0,-747.12,0.0001,1.0,0.01,-298.35,-5.97,0.0,-747.0,0 days 00:00:00.000000000,1,0.0,100.0,0.0
232,ILMN,Illumina Inc,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,500058.74,10001.17,5484.73,-425.99,33.0,6.0,84.62,-886.73,-17.73,166.0,-71.0,4 days 06:46:09.230769230,39,71.79,28.21,12.88
233,INCY,Incyte,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496861.63,9937.23,3258.07,-1396.44,14.0,8.0,63.64,-633.0,-12.66,233.0,-175.0,8 days 20:43:38.181818181,22,59.09,40.91,2.33
234,IR,Ingersoll-Rand PLC,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496039.01,9920.78,1791.42,-752.41,9.0,4.0,69.23,-280.4,-5.61,199.0,-188.0,14 days 00:00:00.000000000,13,61.54,38.46,2.38
235,ICE,Intercontinental Exchange,Financials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497136.36,9942.73,2329.58,-193.22,18.0,4.0,81.82,-150.96,-3.02,129.0,-48.0,7 days 20:43:38.181818181,22,63.64,36.36,12.06
236,IBM,International Business Machines,Information Technology,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496748.16,9934.96,2335.34,-587.18,12.0,5.0,70.59,-382.7,-7.65,195.0,-117.0,11 days 01:24:42.352941176,17,82.35,17.65,3.98
237,IP,International Paper,Materials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,498681.47,9973.63,4200.83,-519.36,29.0,6.0,82.86,-286.65,-5.73,145.0,-87.0,4 days 07:32:34.285714285,35,34.29,65.71,8.09
238,IPG,Interpublic Group,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497406.58,9948.13,2898.81,-492.23,15.0,5.0,75.0,-524.3,-10.49,193.0,-98.0,9 days 22:48:00.000000000,20,25.0,75.0,5.89
239,IFF,Intl Flavors & Fragrances,Materials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496143.29,9922.87,1503.24,-359.95,9.0,3.0,75.0,-567.36,-11.35,167.0,-120.0,17 days 20:00:00.000000000,12,41.67,58.33,4.18
240,INTU,Intuit Inc.,Information Technology,234 days 00:00:00.000000000,2018-12-17,2019-08-08,493663.87,9873.28,372.5,-1708.63,1.0,3.0,25.0,-350.75,-7.02,372.0,-570.0,20 days 12:00:00.000000000,4,0.0,100.0,0.22
241,ISRG,Intuitive Surgical Inc.,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495099.93,9902.0,1664.71,-1564.78,8.0,7.0,53.33,-430.5,-8.61,208.0,-224.0,13 days 22:24:00.000000000,15,40.0,60.0,1.06
242,IVZ,Invesco Ltd.,Financials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495677.45,9913.55,856.63,-179.18,5.0,1.0,83.33,-367.08,-7.34,171.0,-179.0,3 days 08:00:00.000000000,6,16.67,83.33,4.78
243,IPGP,IPG Photonics Corp.,Information Technology,234 days 00:00:00.000000000,2018-12-17,2019-08-08,500863.02,10017.26,6713.61,-850.59,27.0,7.0,79.41,-664.2,-13.28,249.0,-122.0,4 days 09:10:35.294117647,34,58.82,41.18,7.89
244,IQV,IQVIA Holdings Inc.,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496836.2,9936.72,2160.0,-323.8,11.0,6.0,64.71,-449.78,-9.0,196.0,-54.0,10 days 00:00:00.000000000,17,94.12,5.88,6.67
245,IRM,Iron Mountain Incorporated,Real Estate,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495272.16,9905.44,272.16,0.0,1.0,0.0001,99.99,-434.06,-8.68,272.0,0.0,0 days 00:00:00.000000000,1,0.0,100.0,inf
246,JBHT,J. B. Hunt Transport Services,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495784.15,9915.68,1999.8,-1215.65,10.0,8.0,55.56,-372.35,-7.45,200.0,-152.0,10 days 06:40:00.000000000,18,55.56,44.44,1.65
247,JEC,Jacobs Engineering Group,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497167.86,9943.36,2794.06,-626.2,23.0,8.0,74.19,-319.0,-6.38,121.0,-78.0,5 days 00:46:27.096774193,31,35.48,64.52,4.46
248,SJM,JM Smucker,Consumer Staples,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495853.67,9917.07,1805.03,-951.36,16.0,9.0,64.0,-177.0,-3.54,113.0,-106.0,7 days 06:43:12.000000000,25,52.0,48.0,1.9
249,JNJ,Johnson & Johnson,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496918.1,9938.36,2087.13,-169.03,27.0,5.0,84.38,-364.32,-7.29,77.0,-34.0,4 days 06:00:00.000000000,32,46.88,53.12,12.35
250,JCI,Johnson Controls International,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495515.54,9910.31,1250.52,-734.98,13.0,12.0,52.0,-159.46,-3.19,96.0,-61.0,5 days 09:36:00.000000000,25,40.0,60.0,1.7
251,JPM,JPMorgan Chase & Co.,Financials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495666.85,9913.34,1471.96,-805.11,7.0,5.0,58.33,-326.5,-6.53,210.0,-161.0,17 days 10:00:00.000000000,12,41.67,58.33,1.83
252,JNPR,Juniper Networks,Information Technology,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497925.41,9958.51,3297.96,-372.55,24.0,9.0,72.73,-575.25,-11.5,137.0,-41.0,4 days 10:10:54.545454545,33,54.55,45.45,8.85
253,KSU,Kansas City Southern,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,494051.39,9881.03,121.37,-1069.98,1.0,4.0,20.0,-54.59,-1.09,121.0,-267.0,3 days 09:36:00.000000000,5,20.0,80.0,0.11
254,K,Kellogg Co.,Consumer Staples,234 days 00:00:00.000000000,2018-12-17,2019-08-08,498091.88,9961.84,3360.54,-268.66,33.0,3.0,91.67,-457.6,-9.15,102.0,-90.0,3 days 20:00:00.000000000,36,55.56,44.44,12.51
255,KEY,KeyCorp,Financials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496474.83,9929.5,1949.47,-474.64,11.0,2.0,84.62,-334.08,-6.68,177.0,-237.0,15 days 11:04:36.923076923,13,46.15,53.85,4.11
256,KMB,Kimberly-Clark,Consumer Staples,234 days 00:00:00.000000000,2018-12-17,2019-08-08,498220.87,9964.42,3258.09,-37.22,25.0,5.0,83.33,-141.84,-2.84,130.0,-7.0,5 days 20:48:00.000000000,30,63.33,36.67,87.54
257,KIM,Kimco Realty,Real Estate,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497962.92,9959.26,3374.47,-411.55,21.0,7.0,75.0,-376.74,-7.53,161.0,-59.0,5 days 13:42:51.428571428,28,35.71,64.29,8.2
258,KMI,Kinder Morgan,Energy,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496494.8,9929.9,1972.57,-477.77,23.0,7.0,76.67,-216.58,-4.33,86.0,-68.0,4 days 17:36:00.000000000,30,36.67,63.33,4.13
259,KLAC,KLA-Tencor Corp.,Information Technology,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497736.46,9954.73,3790.42,-1053.96,23.0,17.0,57.5,-538.2,-10.76,165.0,-62.0,3 days 22:48:00.000000000,40,40.0,60.0,3.6
260,KSS,Kohl's Corp.,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,498205.94,9964.12,4258.71,-1052.77,15.0,11.0,57.69,-1110.0,-22.2,284.0,-96.0,7 days 00:55:23.076923076,26,30.77,69.23,4.05
261,KHC,Kraft Heinz Co,Consumer Staples,227 days 00:00:00.000000000,2018-12-24,2019-08-08,496342.3,9926.85,1868.94,-526.64,6.0,6.0,50.0,-901.17,-18.02,311.0,-88.0,14 days 18:00:00.000000000,12,16.67,83.33,3.55
262,KR,Kroger Co.,Consumer Staples,234 days 00:00:00.000000000,2018-12-17,2019-08-08,496100.06,9922.0,2294.63,-1194.57,11.0,5.0,68.75,-364.45,-7.29,209.0,-239.0,9 days 18:00:00.000000000,16,81.25,18.75,1.92
263,LB,L Brands Inc.,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,499568.39,9991.37,5282.02,-713.63,28.0,4.0,87.5,-432.64,-8.65,189.0,-178.0,4 days 10:30:00.000000000,32,50.0,50.0,7.4
264,LLL,L-3 Communications Holdings,Industrials,227 days 00:00:00.000000000,2018-11-13,2019-06-28,498659.98,9973.2,3676.78,-16.8,23.0,2.0,92.0,-560.79,-11.22,160.0,-8.0,5 days 22:04:48.000000000,25,68.0,32.0,218.86
265,LH,Laboratory Corp. of America Holding,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,498618.87,9972.38,3803.83,-184.96,26.0,2.0,92.86,-432.53,-8.65,146.0,-92.0,5 days 17:08:34.285714285,28,64.29,35.71,20.57
266,LRCX,Lam Research,Information Technology,234 days 00:00:00.000000000,2018-12-17,2019-08-08,493739.42,9874.79,0.0,-1260.58,0.0001,3.0,0.0,-434.16,-8.68,0.0,-420.0,12 days 00:00:00.000000000,3,0.0,100.0,0.0
267,LEG,Leggett & Platt,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495667.87,9913.36,1277.43,-609.56,3.0,2.0,60.0,-899.0,-17.98,426.0,-305.0,23 days 09:36:00.000000000,5,80.0,20.0,2.1
268,LEN,Lennar Corp.,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,499453.02,9989.06,4883.79,-430.77,26.0,6.0,81.25,-544.05,-10.88,188.0,-72.0,5 days 13:30:00.000000000,32,31.25,68.75,11.34
269,LLY,Lilly (Eli) & Co.,Health Care,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495925.9,9918.52,1523.5,-597.6,6.0,1.0,85.71,-732.8,-14.66,254.0,-598.0,15 days 00:00:00.000000000,7,57.14,42.86,2.55
270,LNC,Lincoln National,Financials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,498516.52,9970.33,3691.72,-175.2,21.0,2.0,91.3,-392.35,-7.85,176.0,-88.0,7 days 10:26:05.217391304,23,60.87,39.13,21.07
271,LKQ,LKQ Corporation,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,497222.69,9944.45,3183.86,-961.17,17.0,7.0,70.83,-391.92,-7.84,187.0,-137.0,7 days 14:00:00.000000000,24,12.5,87.5,3.31
272,LMT,Lockheed Martin Corp.,Industrials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,499126.6,9982.53,4155.7,-29.1,30.0,3.0,90.91,-480.96,-9.62,139.0,-10.0,4 days 13:05:27.272727272,33,51.52,48.48,142.81
273,L,Loews Corp.,Financials,234 days 00:00:00.000000000,2018-12-17,2019-08-08,495484.83,9909.7,721.21,-236.38,5.0,2.0,71.43,-281.94,-5.64,144.0,-118.0,16 days 17:08:34.285714285,7,28.57,71.43,3.05
274,LOW,Lowe's Cos.,Consumer Discretionary,234 days 00:00:00.000000000,2018-12-17,2019-08-08,499111.27,9982.23,4462.0,-350.73,28.0,5.0,84.85,-275.4,-5.51,159.0,-70.0,5 days 07:16:21.818181818,33,54.55,45.45,12.72
275,LYB,LyondellBasell,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498829.03,9976.58,4133.08,-304.05,27.0,5.0,84.38,-324.88,-6.5,153.0,-61.0,4 days 06:00:00,32,50.0,50.0,13.59
276,MTB,M&T Bank Corp.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495787.22,9915.74,1711.26,-924.04,12.0,7.0,63.16,-341.7,-6.83,143.0,-132.0,10 days 17:41:03.157894,19,68.42,31.58,1.85
277,MAC,Macerich,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497562.51,9951.25,3398.22,-835.71,19.0,4.0,82.61,-533.76,-10.68,179.0,-209.0,7 days 10:26:05.217391,23,60.87,39.13,4.07
278,M,Macy's Inc.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496033.52,9920.67,1710.22,-676.7,6.0,4.0,60.0,-892.16,-17.84,285.0,-169.0,18 days 21:36:00,10,50.0,50.0,2.53
279,MRO,Marathon Oil Corp.,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496877.1,9937.54,2155.14,-278.04,6.0,2.0,75.0,-686.2,-13.72,359.0,-139.0,24 days 15:00:00,8,0.0,100.0,7.75
280,MPC,Marathon Petroleum,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498174.65,9963.49,3194.89,-20.24,9.0,1.0,90.0,-608.4,-12.17,355.0,-20.0,22 days 02:24:00,10,20.0,80.0,157.85
281,MAR,Marriott Int'l.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496109.09,9922.18,1693.02,-583.93,9.0,6.0,60.0,-357.05,-7.14,188.0,-97.0,10 days 03:12:00,15,33.33,66.67,2.9
282,MMC,Marsh & McLennan,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494431.87,9888.64,386.65,-954.78,2.0,2.0,50.0,-292.19,-5.84,193.0,-477.0,4 days 18:00:00,4,0.0,100.0,0.4
283,MLM,Martin Marietta Materials,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498722.92,9974.46,3805.83,-82.91,22.0,4.0,84.62,-191.4,-3.83,173.0,-21.0,6 days 12:55:23.076923,26,84.62,15.38,45.9
284,MAS,Masco Corp.,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495952.03,9919.04,2997.58,-2045.55,22.0,10.0,68.75,-381.48,-7.63,136.0,-205.0,4 days 22:30:00,32,34.38,65.62,1.47
285,MA,Mastercard Inc.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493561.08,9871.22,0.0,-1438.92,0.0001,1.0,0.01,-491.66,-9.83,0.0,-1439.0,0 days 00:00:00,1,0.0,100.0,0.0
286,MAT,Mattel Inc.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498189.53,9963.79,4111.53,-922.0,6.0,3.0,66.67,-942.05,-18.84,685.0,-307.0,19 days 08:00:00,9,88.89,11.11,4.46
287,MKC,McCormick & Co.,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495035.69,9900.71,1034.2,-998.51,3.0,1.0,75.0,-899.3,-17.99,345.0,-999.0,12 days 18:00:00,4,25.0,75.0,1.04
288,MCD,McDonald's Corp.,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494453.12,9889.06,253.75,-800.63,3.0,4.0,42.86,-328.05,-6.56,85.0,-200.0,31 days 17:08:34.285714,7,0.0,100.0,0.32
289,MCK,McKesson Corp.,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496537.92,9930.76,1537.92,0.0,2.0,0.0001,100.0,-211.64,-4.23,769.0,0.0,114 days 00:00:00,2,100.0,0.0,inf
290,MDT,Medtronic plc,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497796.91,9955.94,3000.37,-203.46,25.0,4.0,86.21,-97.74,-1.95,120.0,-51.0,4 days 01:39:18.620689,29,48.28,51.72,14.75
291,MRK,Merck & Co.,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495408.43,9908.17,1453.69,-1045.26,10.0,6.0,62.5,-387.45,-7.75,145.0,-174.0,11 days 19:30:00,16,6.25,93.75,1.39
292,MET,MetLife Inc.,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,497740.6,9954.81,3006.98,-266.38,22.0,5.0,81.48,-246.42,-4.93,137.0,-53.0,6 days 16:53:20,27,55.56,44.44,11.29
293,MTD,Mettler Toledo,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495735.08,9914.7,1356.71,-621.63,5.0,2.0,71.43,-283.5,-5.67,271.0,-311.0,13 days 03:25:42.857142,7,71.43,28.57,2.18
294,MGM,MGM Resorts International,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498574.3,9971.49,3744.64,-170.34,14.0,2.0,87.5,-465.6,-9.31,267.0,-85.0,9 days 18:00:00,16,37.5,62.5,21.98
295,MCHP,Microchip Technology,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495871.04,9917.42,2741.2,-1870.16,5.0,4.0,55.56,-893.36,-17.87,548.0,-468.0,22 days 18:40:00,9,100.0,0.0,1.47
296,MU,Micron Technology,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,500399.25,10007.98,6914.44,-1515.19,32.0,13.0,71.11,-516.46,-10.33,216.0,-117.0,3 days 09:04:00,45,40.0,60.0,4.56
297,MSFT,Microsoft Corp.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494305.9,9886.12,529.41,-1223.51,2.0,3.0,40.0,-291.36,-5.83,265.0,-408.0,14 days 04:48:00,5,0.0,100.0,0.43
298,MAA,Mid-America Apartments,Real Estate,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495272.56,9905.45,891.04,-618.48,12.0,6.0,66.67,-234.0,-4.68,74.0,-103.0,10 days 21:20:00,18,16.67,83.33,1.44
299,MHK,Mohawk Industries,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496766.47,9935.33,3130.12,-1363.65,19.0,14.0,57.58,-439.14,-8.78,165.0,-97.0,4 days 05:05:27.272727,33,39.39,60.61,2.3
300,TAP,Molson Coors Brewing Company,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498026.21,9960.52,3235.57,-209.36,20.0,5.0,80.0,-483.0,-9.66,162.0,-42.0,5 days 10:33:36,25,64.0,36.0,15.45
301,MDLZ,Mondelez International,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494211.14,9884.22,330.78,-1119.64,2.0,1.0,66.67,-168.36,-3.37,165.0,-1120.0,7 days 00:00:00,3,33.33,66.67,0.3
302,MNST,Monster Beverage,Consumer Staples,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495256.15,9905.12,1383.38,-1127.23,4.0,4.0,50.0,-887.64,-17.75,346.0,-282.0,13 days 03:00:00,8,62.5,37.5,1.23
303,MCO,Moody's Corp,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,493661.35,9873.23,456.75,-1795.4,2.0,8.0,20.0,-370.65,-7.41,228.0,-224.0,8 days 09:36:00,10,0.0,100.0,0.25
304,MS,Morgan Stanley,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494959.15,9899.18,289.96,-330.81,3.0,2.0,60.0,-333.75,-6.68,97.0,-165.0,32 days 14:24:00,5,0.0,100.0,0.88
305,MSI,Motorola Solutions Inc.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495982.48,9919.65,1727.22,-744.74,13.0,6.0,68.42,-445.26,-8.91,133.0,-124.0,8 days 10:06:18.947368,19,31.58,68.42,2.32
306,MYL,Mylan N.V.,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494941.82,9898.84,1463.35,-1521.53,3.0,2.0,60.0,-1119.81,-22.4,488.0,-761.0,34 days 09:36:00,5,40.0,60.0,0.96
307,NDAQ,"Nasdaq, Inc.",Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496851.14,9937.02,2270.5,-419.36,13.0,7.0,65.0,-454.14,-9.08,175.0,-60.0,7 days 13:12:00,20,15.0,85.0,5.41
308,NOV,National Oilwell Varco Inc.,Energy,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,498114.21,9962.28,4108.02,-993.81,18.0,9.0,66.67,-689.7,-13.79,228.0,-110.0,5 days 02:40:00,27,44.44,55.56,4.13
309,NAVI,Navient,Financials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495561.09,9911.22,1170.07,-608.98,7.0,5.0,58.33,-465.45,-9.31,167.0,-122.0,8 days 06:00:00,12,41.67,58.33,1.92
310,NKTR,Nektar Therapeutics,Health Care,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,499590.07,9991.8,4860.11,-270.04,20.0,4.0,83.33,-460.0,-9.2,243.0,-68.0,5 days 03:00:00,24,79.17,20.83,18.0
311,NTAP,NetApp,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496839.86,9936.8,2452.31,-612.45,8.0,4.0,66.67,-964.24,-19.28,307.0,-153.0,9 days 12:00:00,12,41.67,58.33,4.0
312,NFLX,Netflix Inc.,Information Technology,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495851.69,9917.03,2186.13,-1334.44,3.0,4.0,42.86,-751.01,-15.02,729.0,-334.0,30 days 06:51:25.714285,7,85.71,14.29,1.64
313,NWL,Newell Brands,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495380.74,9907.61,1157.26,-776.52,6.0,3.0,66.67,-821.28,-16.43,193.0,-259.0,8 days 18:40:00,9,55.56,44.44,1.49
314,NEM,Newmont Mining Corporation,Materials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,494285.76,9885.72,0.0,-714.24,0.0001,1.0,0.01,-517.03,-10.34,0.0,-714.0,0 days 00:00:00,1,0.0,100.0,0.0
315,NWSA,News Corp. Class A,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495033.17,9900.66,1272.73,-1239.56,9.0,9.0,50.0,-217.5,-4.35,141.0,-138.0,11 days 00:00:00,18,50.0,50.0,1.03
316,NWS,News Corp. Class B,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,496503.32,9930.07,2113.94,-610.62,22.0,10.0,68.75,-133.65,-2.67,96.0,-61.0,5 days 09:00:00,32,46.88,53.12,3.46
317,NEE,NextEra Energy,Utilities,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495867.54,9917.35,1420.4,-552.86,22.0,8.0,73.33,-196.56,-3.93,65.0,-69.0,5 days 21:36:00,30,16.67,83.33,2.57
318,NLSN,Nielsen Holdings,Industrials,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495674.7,9913.49,1495.57,-820.87,16.0,5.0,76.19,-432.48,-8.65,93.0,-164.0,6 days 14:51:25.714285,21,85.71,14.29,1.82
319,NKE,Nike,Consumer Discretionary,234 days 00:00:00,2018-12-17 00:00:00,2019-08-08 00:00:00,495772.25,9915.44,1954.63,-1182.38,10.0,7.0,58.82,-458.2,-9.16,195.0,-169.0,11 days 18:21:10.588235,17,52.94,47.06,1.65
